,stop_id1,stop_id2,distance,latitude1,longitude1,latitude2,longitude2
456,8590622,8557033,8.502334100097134,47.42855,8.563514,47.459267,8.490014
457,8590626,8591142,6.0211032537044495,47.425602,8.56107,47.35097,8.5802765
458,8590629,8502075,1.5691055238428309,47.43054,8.561115,47.451023,8.563729
459,8590631,8591360,6.661448136054324,47.433376,8.565751,47.35575,8.594308
460,8590635,8530822,6.452929193211072,47.38485,8.600048,47.373016,8.542637
461,8590669,8590878,15.862274633414412,47.325867,8.594011,47.43671,8.472837
462,8590670,8591273,6.938802940225806,47.319893,8.5407505,47.41096,8.550093
463,8590671,8503128:0:3,10.596717755857679,47.31877,8.545754,47.40008,8.623423
464,8590671,8591153,8.729785004182645,47.31877,8.545754,47.421963,8.510046
465,8590674,8590538,10.397904342328212,47.32209,8.550605,47.412067,8.621437
466,8590674,8591369,4.18300512373175,47.32209,8.550605,47.37227,8.53457
467,8590678,8591446,8.075932799751195,47.317776,8.541514,47.402187,8.496805
468,8590679,8503090:0:201,3.8310923626368454,47.32171,8.535378,47.37224,8.531722
469,8590681,8503610,7.225348666497697,47.319073,8.5511265,47.36815,8.495377
470,8590681,8574898,10.084920263511451,47.319073,8.5511265,47.361973,8.465319
471,8590685,8590463,1.5635372229369204,47.32711,8.544452,47.313595,8.533807
472,8590685,8591320,9.543790634700242,47.32711,8.544452,47.409927,8.479575
473,8590688,8503011,5.006083164807884,47.317307,8.549491,47.37148,8.523485
474,8590689,8573242,9.67836132202293,47.32176,8.547802,47.449844,8.540265
475,8590690,8594250,9.836888195436913,47.32168,8.545233,47.35836,8.630034
476,8590694,8591112,5.855102498130917,47.444572,8.5954485,47.407402,8.549257
477,8590697,8503052:0:1,10.249019939415078,47.44606,8.581309,47.3648,8.5075035
478,8590701,8503147:0:1,6.529596641574692,47.3115,8.587525,47.397213,8.596141
479,8590703,8591289,9.621474295584141,47.31314,8.588801,47.416702,8.538208
480,8590704,Parent8503090,7.16545976201909,47.316593,8.583905,47.37224,8.531722
481,8590711,8576219,4.535487204809485,47.32815,8.631795,47.31384,8.592224
482,8590725,8591344,3.3609644323405505,47.405525,8.474087,47.372276,8.4942
483,8590727,8591124,10.623147230535677,47.410484,8.458743,47.42546,8.553633
484,8590740,8591130,12.10291985894418,47.42468,8.577528,47.39267,8.470987
485,8590741,8587651:0:A,2.5587996290810913,47.425037,8.57521,47.40921,8.595548
486,8590742,8591365,6.957315538729921,47.4296,8.561654,47.35797,8.522264
487,8590743,8591241,7.5540183649933175,47.434498,8.571689,47.350983,8.534228
488,8590743,8591294,2.3259068764931095,47.434498,8.571689,47.417587,8.554207
489,8590746,8591203,9.829645218555616,47.424923,8.581372,47.37738,8.499149
490,8590747,8503011:0:2,7.462667222310142,47.42677,8.579091,47.37148,8.523485
491,8590747,8590484,9.950682887132318,47.42677,8.579091,47.316566,8.530016
492,8590748,8583053,12.241580099924683,47.42804,8.574339,47.323627,8.490175
493,8590754,8503008:0:1,4.705617488517856,47.434494,8.467322,47.42091,8.508582
494,8590755,8573711,6.423451043642725,47.43984,8.456722,47.367756,8.48748
495,8590757,8590782,13.98305266036931,47.44612,8.462373,47.30811,8.546167
496,8590758,8503007,9.397695947188822,47.44458,8.462067,47.41875,8.544659
497,8590758,8503691,8.875045333885792,47.44458,8.462067,47.333763,8.488819
498,8590758,8591367,9.546428172499397,47.44458,8.462067,47.376095,8.534202
499,8590759,8580434,14.075030475648651,47.439713,8.46168,47.45211,8.58784
500,8590759,8591085,9.447753794795522,47.439713,8.46168,47.427402,8.546141
501,8590759,8591393,10.428829759211895,47.439713,8.46168,47.4019,8.5518
502,8590760,8503009:0:3,9.429891267231985,47.43022,8.470116,47.347443,8.5336
503,8590766,8576252,6.593689970807015,47.451965,8.530285,47.449013,8.4710865
504,8590766,8591178,5.216231778327217,47.451965,8.530285,47.394165,8.504503
505,8590766,Parent8503096,10.564404792419142,47.451965,8.530285,47.312275,8.524258
506,8590768,8590896,8.545710635045925,47.46149,8.526998,47.423668,8.599375
507,8590772,8591175,7.850667582085752,47.30704,8.5486555,47.410706,8.5558605
508,8590772,8591371,9.607612852278574,47.30704,8.5486555,47.40511,8.49349
509,8590773,8503010P,4.72390343698175,47.31042,8.552707,47.364098,8.530824
510,8590777,8590897,10.537408301431096,47.307365,8.541999,47.410976,8.605591
511,8590777,8591236,6.528802822335578,47.307365,8.541999,47.377804,8.507873
512,8590780,8590699,11.86221465696696,47.300373,8.550371,47.45126,8.581103
513,8590781,8503000:0:32,5.098637363017605,47.31236,8.550767,47.378178,8.540212
514,8590786,8591043,6.523113353773722,47.399433,8.448547,47.399628,8.507145
515,8590787,8591123,11.166948414256794,47.401093,8.449222,47.37729,8.548233
516,8590791,8503054:0:1,4.585972586418239,47.397606,8.460603,47.364994,8.495377
517,8590794,8589106,26.000735171834133,47.39638,8.438872,47.385178,8.6723175
518,8590798,8591261,17.556150314579416,47.400406,8.439223,47.359863,8.594523
519,8590799,8590566,16.280928276409977,47.400806,8.45374,47.396004,8.599958
520,8590806,8503129:0,7.113933738881063,47.3805,8.651998,47.412724,8.591928
521,8590806,8591306,13.728068371158328,47.3805,8.651998,47.38674,8.528749
522,8590822,8590818,0.8925248798097432,47.29816,8.561115,47.29194,8.567933
523,8590826,8591831,7.958151637252082,47.293346,8.559265,47.382008,8.598081
524,8590832,8591049,13.346239352204426,47.410484,8.449033,47.41709,8.568841
525,8590833,8591147,17.097244863038412,47.412235,8.4531555,47.361343,8.602824
526,8590834,8573718P,2.0036660646020015,47.380093,8.429971,47.35694,8.438801
527,8590834,8588736,18.38001641675194,47.380093,8.429971,47.454834,8.587157
528,8590837,8573205:0:D,15.74151587042749,47.392025,8.427913,47.45016,8.563747
529,8590837,8591432,19.004927460495626,47.392025,8.427913,47.355213,8.596806
530,8590844,8590505,22.490476488258214,47.377804,8.422973,47.35927,8.624618
531,8590844,8591132,16.150353138678124,47.377804,8.422973,47.380577,8.568042
532,8590844,8591367,12.382620690860461,47.377804,8.422973,47.376095,8.534202
533,8590845,8503526:0:4,6.300114740693489,47.389404,8.425335,47.436565,8.472083
534,8590845,8590610,23.112194891342234,47.389404,8.425335,47.368626,8.632478
535,8590847,8583870:0,2.427852261468988,47.38126,8.422532,47.357174,8.437004
536,8590849,8583870:0:D,2.2580860221349672,47.38226,8.425928,47.357174,8.437004
537,8590878,8591094,11.11625915934277,47.43671,8.472837,47.35934,8.557837
538,8590880,8503087:0:2,9.37645224153338,47.418526,8.595467,47.357796,8.521967
539,8590881,8503141P,6.651820508777763,47.41395,8.585235,47.32686,8.575965
540,8590883,8590559,5.664403981014063,47.421585,8.6003895,47.39307,8.64747
541,8590883,8590818,10.434207007322188,47.421585,8.6003895,47.29194,8.567933
542,8590883,8595712,7.438492437912238,47.421585,8.6003895,47.452263,8.53687
543,8590884,8503308P,3.1571504353430164,47.4117,8.597273,47.44861,8.583807
544,8590884,8573164,10.074086776321218,47.4117,8.597273,47.290337,8.559678
545,8590886,8503067,5.480349639632136,47.41637,8.591021,47.346046,8.603399
546,8590886,8591266,7.223706862181669,47.41637,8.591021,47.40785,8.526386
547,8590888,8503311:0:3,7.285344211446915,47.417847,8.593454,47.454067,8.532764
548,8590888,8503657,7.648174021039855,47.417847,8.593454,47.318996,8.5783
549,8590889,8595078,4.619273970634188,47.416496,8.579073,47.430798,8.619425
550,8590890,8503056:0:662,14.688709004757461,47.410122,8.604989,47.360294,8.477428
551,8590892,8590907,4.6144152499992,47.419914,8.598495,47.407646,8.639107
552,8590895,8503512:0,19.776080868197592,47.41235,8.5978565,47.39888,8.420439
553,8590896,8576243,14.185001257298916,47.423668,8.599375,47.42579,8.471957
554,8590896,8590634,4.090331841248182,47.423668,8.599375,47.424313,8.5626335
555,8590898,8573213:0,4.61827536682736,47.414772,8.606875,47.44478,8.570691
556,8590898,8591362,6.8665442487313015,47.414772,8.606875,47.385914,8.548368
557,8590899,8503001P,11.472239080335008,47.41418,8.590868,47.391483,8.488963
558,8590899,8590690,8.63307243226201,47.41418,8.590868,47.32168,8.545233
559,8590899,8595713,7.559531558581118,47.41418,8.590868,47.448837,8.527132
560,8590901,8591155,18.420506566318945,47.41043,8.645889,47.414444,8.480437
561,8590901,8591289,11.996295637416637,47.41043,8.645889,47.416702,8.538208
562,8590902,8573213:0,8.428229544529055,47.41032,8.642727,47.44478,8.570691
563,8590902,8590780,13.21328871323801,47.41032,8.642727,47.300373,8.550371
564,8590904,8596006,23.140807930040715,47.409615,8.6428175,47.400234,8.435037
565,8590905,8591050,7.536285981023162,47.412457,8.639862,47.41334,8.572165
566,8590914,8503000:0:13,12.780932485590732,47.41835,8.428668,47.378178,8.540212
567,8591024,8590748,6.420402622659334,47.350113,8.597731,47.42804,8.574339
568,8591029,8591831,2.4048194394936484,47.35062,8.601953,47.382008,8.598081
569,8591031,8503307:0:2,6.118809754586289,47.458447,8.572919,47.438572,8.626216
570,8591031,8591432,8.226824650861367,47.458447,8.572919,47.355213,8.596806
571,8591034,8574898,4.77855701566518,47.351994,8.50771,47.361973,8.465319
572,8591034,8591444,6.593632022276297,47.351994,8.50771,47.37873,8.564107
573,8591035,8503008:0:2,3.4610183596481865,47.379818,8.494667,47.42091,8.508582
574,8591035,8588736,11.742639425567257,47.379818,8.494667,47.454834,8.587157
575,8591035,8588737,12.174943913814216,47.379818,8.494667,47.45487,8.59155
576,8591036,8595078,15.5785363752621,47.374382,8.484785,47.430798,8.619425
577,8591038,Parent8503200,5.831706735623156,47.378212,8.510396,47.32443,8.5480175
578,8591040,8591281,8.995208938463064,47.355305,8.561412,47.426186,8.496374
579,8591045,8503000:0:33,3.756565301586357,47.39891,8.509525,47.378178,8.540212
580,8591045,8590838,9.683130499823644,47.39891,8.509525,47.370426,8.424706
581,8591046,8590508,14.516493233099434,47.424984,8.501027,47.41881,8.631364
582,8591050,8573213:0:A,2.3726532922873163,47.41334,8.572165,47.44478,8.570691
583,8591056,8503091:0:12,4.316610094078792,47.391106,8.488379,47.362614,8.522012
584,8591056,8580437,12.299895188896484,47.391106,8.488379,47.451565,8.591029
585,8591056,8591418,4.580186763953929,47.391106,8.488379,47.423862,8.523045
586,8591057,8576127:0:D,18.894834263607436,47.392067,8.489906,47.383984,8.659553
587,8591057,8591146,2.7833213707728244,47.392067,8.489906,47.358707,8.500605
588,8591057,Parent8503015,4.3946128699782925,47.392067,8.489906,47.39304,8.529378
589,8591059,8503088P,1.3719035883303587,47.364555,8.530456,47.377426,8.539169
590,8591059,8503578,8.264852728882506,47.364555,8.530456,47.360096,8.456273
591,8591060,8503053:0:1,2.1484643479560046,47.3852,8.517107,47.364944,8.503533
592,8591063,8574898,9.764952829529514,47.413338,8.545844,47.361973,8.465319
593,8591064,8591105,1.0254718175297282,47.37067,8.53201,47.36654,8.540787
594,8591065:0,8590606,5.264420029080765,47.397274,8.596131,47.371815,8.640167
595,8591065:0:C,8590691,8.306854243627459,47.397274,8.596131,47.324112,8.540373
596,8591067,8503010,1.3265223249783742,47.376225,8.539457,47.364098,8.530824
597,8591070,8503512:0:1,7.797403438724439,47.388767,8.490149,47.39888,8.420439
598,8591070,8590680,7.793948790918228,47.388767,8.490149,47.32506,8.54526
599,8591076,8591305,5.937241068589593,47.404377,8.533331,47.400223,8.586592
600,8591079,8591147,8.655198444484213,47.37417,8.52556,47.361343,8.602824
601,8591080,8590464,2.924186185378092,47.347588,8.534346,47.311783,8.524311
602,8591081,8594250,10.844694746536714,47.347034,8.532917,47.35836,8.630034
603,8591083,8503310:0:3,7.334670239095249,47.36284,8.511672,47.43083,8.558851
604,8591085,8503015:0:1,3.1918090638827055,47.427402,8.546141,47.39304,8.529378
605,8591086,Parent8503009,4.5447764187995405,47.407536,8.5306,47.347443,8.5336
606,8591088,8590833,9.206152797861233,47.413044,8.535854,47.412235,8.4531555
607,8591088,8591221,5.549305504350278,47.413044,8.535854,47.361153,8.571203
608,8591089,8590692,3.3529720864067545,47.347176,8.571589,47.331985,8.543283
609,8591089,8591390,7.105399859033169,47.347176,8.571589,47.369946,8.509651
610,8591090,8576270,5.010838273173733,47.42378,8.505259,47.437508,8.461214
611,8591092,8502222P,10.231727198235566,47.414284,8.537903,47.325905,8.468194
612,8591092,8503200,6.873008704031518,47.414284,8.537903,47.32443,8.5480175
613,8591092,8591047,3.8185283267565207,47.414284,8.537903,47.41088,8.572128
614,8591100,8591437,2.9109256727922297,47.356133,8.532216,47.39259,8.523575
615,8591101,8503052:0:1,3.828694375425714,47.39841,8.533285,47.3648,8.5075035
616,8591101,8503447,2.279113929801993,47.39841,8.533285,47.37103,8.541964
617,8591102,8591210,8.813177717631474,47.360928,8.588702,47.328236,8.512696
618,8591103,8590549,10.844933470750094,47.422253,8.538945,47.394817,8.63458
619,8591104,8503020:0:3,6.42900304039723,47.35802,8.571868,47.385197,8.517125
620,8591104,8503054:0:441,8.531156566734817,47.35802,8.571868,47.364994,8.495377
621,8591106,8591406,4.430810200554265,47.34141,8.530313,47.39616,8.544828
622,8591112,8590512,14.697562529390407,47.407402,8.549257,47.39758,8.417394
623,8591112,8591034,6.233185591500296,47.407402,8.549257,47.351994,8.50771
624,8591112,8591267,2.0217678583712866,47.407402,8.549257,47.416206,8.5321
625,8591113,8576189,5.483699096475321,47.410797,8.56717,47.345715,8.589125
626,8591115,8591044,12.356975852385194,47.360344,8.578839,47.39094,8.469784
627,8591116,8595074,15.62382257331017,47.388885,8.470053,47.42554,8.608196
628,8591118,8576215:0:C,12.259969801558631,47.415703,8.51293,47.329025,8.606085
629,8591118,8590900,10.236285660353257,47.415703,8.51293,47.414577,8.604881
630,8591118,8591347,7.43901010186043,47.415703,8.51293,47.408836,8.579594
631,8591121,8590692,5.968209831674744,47.39627,8.51204,47.331985,8.543283
632,8591121,8591244,3.650845035233414,47.39627,8.51204,47.39354,8.544784
633,8591122,8590543,12.40698453521789,47.40868,8.50771,47.42639,8.618518
634,8591122,8591031,8.168487528340199,47.40868,8.50771,47.458447,8.572919
635,8591124,8576127:0:B,12.198336323946897,47.42546,8.553633,47.383984,8.659553
636,8591130,8576154,14.735230050594494,47.39267,8.470987,47.449085,8.597739
637,8591131,8590550,12.636698845931157,47.39357,8.512121,47.39705,8.625614
638,8591131,8591303,4.723043710682732,47.39357,8.512121,47.375008,8.552644
639,8591133,8503100P,0.9904093833001298,47.35046,8.569479,47.337337,8.569739
640,8591134,8573715,6.036992960748608,47.381557,8.49199,47.30209,8.4859085
641,8591134,8590566,12.068141429006346,47.381557,8.49199,47.396004,8.599958
642,8591136,8590703,13.816016520880439,47.405468,8.481632,47.31314,8.588801
643,8591137,8503055:0:641,10.806677603963541,47.3628,8.562975,47.365925,8.46592
644,8591138,8591121,1.7185109573404131,47.383232,8.499374,47.39627,8.51204
645,8591141,8507183,6.0621562125927335,47.382877,8.474536,47.36424,8.52751
646,8591142,8503010:0,5.593310665981488,47.35097,8.5802765,47.364098,8.530824
647,8591142,8573205:0:A,7.690176674169504,47.35097,8.5802765,47.45016,8.563747
648,8591142,8576159,8.779918327426957,47.35097,8.5802765,47.442944,8.628767
649,8591142,8583870:0,15.95587554581226,47.35097,8.5802765,47.357174,8.437004
650,8591142,8591180,1.84066584436952,47.35097,8.5802765,47.360424,8.565032
651,8591145,8595081,12.465871569300203,47.37593,8.510891,47.42301,8.618248
652,8591147,8503101P,4.029364392862538,47.361343,8.602824,47.319157,8.580636
653,8591149,8591065P,10.120902309469741,47.36429,8.5079975,47.397274,8.596131
654,8591152,8503088:0,3.300977911382471,47.404236,8.562615,47.377426,8.539169
655,8591155,8574684,4.176899793594593,47.414444,8.480437,47.36926,8.458725
656,8591158,8573715,8.201167024344588,47.41073,8.485953,47.30209,8.4859085
657,8591161,8503016:0,5.5965282413198025,47.41366,8.518688,47.450386,8.5624
658,8591164,8590586,8.16304707085411,47.386204,8.550156,47.396515,8.623153
659,8591167,8576127:0:B,18.980978856776957,47.39523,8.489214,47.383984,8.659553
660,8591168,8591345,6.903305626122555,47.39571,8.54014,47.384666,8.478579
661,8591172,8590673,6.84332488055303,47.414406,8.555528,47.324383,8.54808
662,8591173,8590849,13.631759305801518,47.380295,8.548377,47.38226,8.425928
663,8591177,8591432,9.384873628099884,47.382343,8.514528,47.355213,8.596806
664,8591177,Parent8502221,8.772456242625092,47.382343,8.514528,47.35743,8.437552
665,8591180,8590587,7.994598388075282,47.360424,8.565032,47.393055,8.633367
666,8591181,8591188,0.45539008781354134,47.404716,8.5763235,47.40753,8.572703
667,8591182,8503006:0:6,5.615010514191522,47.356644,8.51001,47.41153,8.544137
668,8591183,8591211,3.9024857570062608,47.37007,8.543293,47.38463,8.576935
669,8591183,8591825,10.632361526372634,47.37007,8.543293,47.36113,8.638613
670,8591191,8590792,11.423393618195242,47.419876,8.538657,47.39456,8.43748
671,8591192,8503088:0:22,1.7269383036074186,47.380104,8.554576,47.377426,8.539169
672,8591193,8590464:0:C,7.012346353029677,47.400272,8.543509,47.311783,8.524311
673,8591194,8573726:0,14.838236771861556,47.40325,8.591164,47.326298,8.468499
674,8591195,Parent8503512,10.34934364270173,47.36758,8.5109625,47.39888,8.420439
675,8591196,8590597,10.312654603241821,47.373363,8.561556,47.34043,8.651468
676,8591197,8503512:0,7.7692655273760165,47.40135,8.4902115,47.39888,8.420439
677,8591200,8591384,6.036896453093519,47.4238,8.496616,47.36787,8.535423
678,8591202,8590881,4.7962339139107835,47.369473,8.554405,47.41395,8.585235
679,8591202,8591126,7.361034890041335,47.369473,8.554405,47.375717,8.488415
680,8591206,8591081,5.3860436942610335,47.416885,8.522865,47.347034,8.532917
681,8591207,8590580,8.568082313574303,47.431496,8.543751,47.396168,8.61691
682,8591209,8590677,4.317353804815523,47.35927,8.50771,47.332108,8.541846
683,8591210,8591444,6.873181810209489,47.328236,8.512696,47.37873,8.564107
684,8591211,8590802,14.460743313028676,47.38463,8.576935,47.40562,8.447811
685,8591215,8579434,4.573723783882895,47.39831,8.473179,47.337715,8.474545
686,8591215,8591200,3.2392038979042743,47.39831,8.473179,47.4238,8.496616
